producto,fecha,CostesModelo,CostesEmpresa,Coste_Total_XGB,Coste_Total_STCK2,Coste_Total_XGB2
35,2019-12-28,129.0,354.0,102.0,97.0,199.0
35,2019-12-30,169.0,671.0,201.0,213.0,200.0
35,2019-12-31,113.0,777.0,103.0,97.0,70.0
35,2020-01-02,180.0,2037.0,179.0,167.0,177.0
35,2020-01-03,171.0,1962.0,147.0,145.0,164.0
35,2020-01-04,97.0,314.0,119.0,95.0,140.0
35,2020-01-07,183.0,429.0,227.0,230.0,201.0
35,2020-01-08,153.0,504.0,147.0,150.0,138.0
35,2020-01-09,199.0,1120.0,160.0,161.0,166.0
35,2020-01-10,188.0,895.0,198.0,210.0,199.0
35,2020-01-11,156.0,288.0,172.0,169.0,160.0
35,2020-01-13,150.0,530.0,157.0,175.0,150.0
35,2020-01-14,143.0,299.0,134.0,136.0,143.0
35,2020-01-15,145.0,532.0,162.0,176.0,142.0
35,2020-01-16,154.0,1183.0,160.0,163.0,157.0
35,2020-01-17,116.0,996.0,131.0,123.0,111.0
35,2020-01-18,113.0,347.0,95.0,79.0,142.0
35,2020-01-20,124.0,666.0,133.0,147.0,233.0
35,2020-01-21,118.0,446.0,100.0,94.0,115.0
35,2020-01-22,138.0,814.0,108.0,106.0,124.0
35,2020-01-23,152.0,1501.0,127.0,121.0,188.0
35,2020-01-24,146.0,2036.0,154.0,161.0,165.0
35,2020-01-25,85.0,336.0,55.0,62.0,68.0
35,2020-01-27,139.0,350.0,141.0,154.0,148.0
35,2020-01-28,130.0,353.0,107.0,92.0,116.0
35,2020-01-29,154.0,489.0,108.0,114.0,117.0
36,2019-11-15,112.0,548.0,114.0,111.0,144.0
36,2019-11-16,24.0,364.0,27.0,17.0,21.0
36,2019-11-18,99.0,897.0,106.0,100.0,111.0
36,2019-11-19,82.0,726.0,91.0,86.0,74.0
36,2019-11-20,82.0,743.0,93.0,85.0,122.0
36,2019-11-21,98.0,1438.0,96.0,93.0,100.0
36,2019-11-22,131.0,909.0,131.0,131.0,142.0
36,2019-11-23,11.0,489.0,23.0,15.0,33.0
36,2019-11-25,148.0,884.0,143.0,148.0,176.0
36,2019-11-26,73.0,572.0,89.0,82.0,88.0
36,2019-11-27,88.0,744.0,78.0,86.0,83.0
36,2019-11-28,115.0,1189.0,107.0,107.0,104.0
36,2019-11-29,144.0,764.0,149.0,145.0,196.0
36,2019-11-30,14.0,396.0,19.0,11.0,13.0
36,2019-12-02,102.0,930.0,103.0,107.0,123.0
36,2019-12-03,111.0,652.0,117.0,116.0,138.0
36,2019-12-04,121.0,830.0,129.0,127.0,147.0
36,2019-12-05,152.0,1185.0,157.0,158.0,183.0
36,2019-12-07,24.0,120.0,13.0,13.0,13.0
36,2019-12-09,46.0,365.0,39.0,37.0,58.0
36,2019-12-10,98.0,232.0,101.0,105.0,111.0
36,2019-12-11,83.0,289.0,88.0,88.0,92.0
36,2019-12-12,92.0,213.0,97.0,98.0,105.0
36,2019-12-13,135.0,193.0,142.0,146.0,153.0
36,2019-12-14,18.0,115.0,14.0,7.0,14.0
36,2019-12-16,80.0,480.0,76.0,81.0,75.0
36,2019-12-17,70.0,494.0,70.0,68.0,68.0
36,2019-12-18,73.0,646.0,71.0,70.0,78.0
36,2019-12-19,83.0,782.0,93.0,98.0,79.0
36,2019-12-20,145.0,461.0,147.0,150.0,137.0
36,2019-12-21,6.0,257.0,22.0,14.0,10.0
36,2019-12-23,75.0,455.0,75.0,76.0,74.0
36,2019-12-24,83.0,390.0,90.0,90.0,89.0
36,2019-12-26,99.0,890.0,126.0,130.0,105.0
36,2019-12-27,144.0,427.0,135.0,135.0,129.0
36,2019-12-28,20.0,265.0,22.0,11.0,19.0
36,2019-12-30,121.0,722.0,137.0,134.0,122.0
36,2019-12-31,74.0,974.0,79.0,78.0,76.0
36,2020-01-02,103.0,1190.0,105.0,109.0,153.0
36,2020-01-03,173.0,704.0,181.0,178.0,178.0
36,2020-01-04,26.0,322.0,24.0,22.0,25.0
36,2020-01-07,105.0,507.0,132.0,139.0,133.0
36,2020-01-08,112.0,430.0,110.0,115.0,141.0
36,2020-01-09,156.0,626.0,169.0,179.0,158.0
36,2020-01-10,148.0,183.0,156.0,152.0,145.0
36,2020-01-11,23.0,318.0,34.0,14.0,19.0
36,2020-01-13,105.0,441.0,103.0,104.0,101.0
36,2020-01-14,109.0,373.0,102.0,104.0,105.0
36,2020-01-15,87.0,303.0,106.0,107.0,86.0
36,2020-01-16,105.0,519.0,120.0,122.0,122.0
36,2020-01-17,98.0,229.0,95.0,96.0,128.0
36,2020-01-18,9.0,191.0,10.0,13.0,9.0
36,2020-01-20,82.0,584.0,77.0,76.0,77.0
36,2020-01-21,50.0,411.0,53.0,52.0,92.0
36,2020-01-22,74.0,499.0,75.0,74.0,85.0
36,2020-01-23,81.0,771.0,89.0,88.0,106.0
36,2020-01-24,118.0,405.0,122.0,122.0,131.0
36,2020-01-25,13.0,174.0,11.0,7.0,9.0
36,2020-01-27,88.0,334.0,85.0,83.0,92.0
36,2020-01-28,66.0,296.0,58.0,58.0,66.0
36,2020-01-29,59.0,341.0,70.0,68.0,82.0
37,2019-11-15,45.0,393.0,60.0,52.0,53.0
37,2019-11-18,39.0,330.0,40.0,37.0,55.0
37,2019-11-19,27.0,279.0,32.0,29.0,45.0
37,2019-11-20,39.0,385.0,38.0,40.0,40.0
37,2019-11-21,44.0,541.0,39.0,40.0,44.0
37,2019-11-22,54.0,617.0,54.0,47.0,66.0
37,2019-11-25,35.0,287.0,49.0,33.0,60.0
37,2019-11-26,27.0,213.0,41.0,28.0,28.0
37,2019-11-27,36.0,378.0,39.0,36.0,70.0
37,2019-11-28,43.0,433.0,42.0,38.0,63.0
37,2019-11-29,42.0,511.0,45.0,51.0,90.0
37,2019-12-02,37.0,277.0,33.0,37.0,30.0
37,2019-12-03,27.0,256.0,37.0,32.0,26.0
37,2019-12-04,41.0,411.0,39.0,39.0,57.0
37,2019-12-05,62.0,386.0,58.0,62.0,53.0
37,2019-12-09,74.0,105.0,62.0,48.0,63.0
37,2019-12-10,32.0,71.0,37.0,34.0,61.0
37,2019-12-11,40.0,156.0,43.0,41.0,52.0
37,2019-12-12,49.0,110.0,62.0,50.0,50.0
37,2019-12-13,50.0,196.0,63.0,51.0,71.0
37,2019-12-16,86.0,141.0,84.0,86.0,91.0
37,2019-12-17,48.0,185.0,43.0,45.0,51.0
37,2019-12-18,54.0,264.0,50.0,53.0,51.0
37,2019-12-19,80.0,371.0,84.0,81.0,99.0
37,2019-12-20,107.0,389.0,106.0,102.0,124.0
37,2019-12-23,44.0,173.0,37.0,40.0,54.0
37,2019-12-24,48.0,67.0,45.0,44.0,58.0
37,2019-12-26,60.0,284.0,49.0,56.0,58.0
37,2019-12-27,52.0,302.0,53.0,58.0,60.0
37,2019-12-30,43.0,182.0,37.0,41.0,31.0
37,2019-12-31,61.0,276.0,45.0,54.0,53.0
37,2020-01-02,59.0,339.0,48.0,63.0,50.0
37,2020-01-03,60.0,373.0,57.0,58.0,69.0
37,2020-01-07,38.0,138.0,47.0,40.0,41.0
37,2020-01-08,44.0,150.0,46.0,46.0,57.0
37,2020-01-09,50.0,196.0,48.0,43.0,37.0
37,2020-01-10,54.0,225.0,44.0,51.0,50.0
37,2020-01-13,40.0,175.0,45.0,35.0,39.0
37,2020-01-14,106.0,95.0,82.0,91.0,119.0
37,2020-01-15,60.0,151.0,51.0,54.0,90.0
37,2020-01-16,44.0,196.0,48.0,43.0,56.0
37,2020-01-17,63.0,208.0,57.0,59.0,72.0
37,2020-01-20,37.0,224.0,37.0,31.0,38.0
37,2020-01-21,43.0,223.0,66.0,52.0,64.0
37,2020-01-22,44.0,174.0,59.0,43.0,51.0
37,2020-01-23,51.0,270.0,48.0,53.0,46.0
37,2020-01-24,74.0,380.0,64.0,67.0,85.0
37,2020-01-27,32.0,84.0,45.0,35.0,53.0
37,2020-01-28,38.0,168.0,52.0,44.0,42.0
37,2020-01-29,40.0,184.0,46.0,40.0,40.0
38,2019-11-15,93.0,419.0,93.0,90.0,105.0
38,2019-11-16,16.0,218.0,14.0,16.0,12.0
38,2019-11-18,84.0,770.0,91.0,84.0,104.0
38,2019-11-19,70.0,527.0,80.0,80.0,151.0
38,2019-11-20,71.0,584.0,67.0,69.0,95.0
38,2019-11-21,82.0,1102.0,81.0,80.0,79.0
38,2019-11-22,94.0,725.0,103.0,103.0,104.0
38,2019-11-23,9.0,296.0,11.0,14.0,23.0
38,2019-11-25,132.0,1006.0,142.0,132.0,138.0
38,2019-11-26,83.0,590.0,94.0,90.0,118.0
38,2019-11-27,82.0,807.0,83.0,86.0,91.0
38,2019-11-28,111.0,1217.0,117.0,114.0,126.0
38,2019-11-29,150.0,888.0,154.0,147.0,164.0
38,2019-11-30,20.0,275.0,13.0,13.0,20.0
38,2019-12-02,121.0,1056.0,106.0,115.0,112.0
38,2019-12-03,106.0,705.0,111.0,104.0,100.0
38,2019-12-04,114.0,916.0,130.0,122.0,142.0
38,2019-12-05,145.0,1197.0,140.0,151.0,130.0
38,2019-12-06,69.0,527.0,80.0,98.0,42.0
38,2019-12-07,30.0,97.0,12.0,15.0,21.0
38,2019-12-09,48.0,407.0,49.0,63.0,57.0
38,2019-12-10,86.0,153.0,93.0,82.0,79.0
38,2019-12-11,86.0,317.0,85.0,79.0,80.0
38,2019-12-12,97.0,225.0,83.0,86.0,93.0
38,2019-12-13,141.0,242.0,166.0,162.0,141.0
38,2019-12-14,14.0,102.0,17.0,17.0,14.0
38,2019-12-16,86.0,537.0,78.0,89.0,94.0
38,2019-12-17,71.0,510.0,79.0,81.0,65.0
38,2019-12-18,72.0,563.0,69.0,74.0,77.0
38,2019-12-19,95.0,820.0,92.0,87.0,91.0
38,2019-12-20,174.0,545.0,177.0,176.0,134.0
38,2019-12-21,12.0,245.0,20.0,21.0,22.0
38,2019-12-23,94.0,669.0,92.0,99.0,107.0
38,2019-12-24,84.0,405.0,92.0,90.0,95.0
38,2019-12-26,115.0,773.0,122.0,126.0,124.0
38,2019-12-27,131.0,637.0,132.0,121.0,123.0
38,2019-12-28,24.0,252.0,11.0,14.0,23.0
38,2019-12-30,137.0,595.0,151.0,149.0,144.0
38,2019-12-31,64.0,840.0,70.0,71.0,90.0
38,2020-01-02,128.0,886.0,127.0,138.0,119.0
38,2020-01-03,135.0,462.0,142.0,143.0,154.0
38,2020-01-04,27.0,189.0,20.0,22.0,11.0
38,2020-01-07,99.0,274.0,103.0,96.0,102.0
38,2020-01-08,94.0,318.0,99.0,93.0,104.0
38,2020-01-09,100.0,385.0,118.0,111.0,122.0
38,2020-01-10,118.0,261.0,121.0,124.0,120.0
38,2020-01-11,28.0,187.0,23.0,22.0,17.0
38,2020-01-13,91.0,488.0,88.0,83.0,86.0
38,2020-01-14,66.0,290.0,69.0,79.0,94.0
38,2020-01-15,77.0,344.0,79.0,80.0,80.0
38,2020-01-16,89.0,420.0,82.0,86.0,89.0
38,2020-01-17,114.0,256.0,116.0,114.0,116.0
38,2020-01-18,13.0,258.0,19.0,13.0,13.0
38,2020-01-20,116.0,859.0,124.0,115.0,120.0
38,2020-01-21,90.0,593.0,104.0,99.0,72.0
38,2020-01-22,106.0,493.0,101.0,105.0,111.0
38,2020-01-23,115.0,986.0,119.0,121.0,103.0
38,2020-01-24,164.0,768.0,178.0,176.0,176.0
38,2020-01-25,15.0,242.0,20.0,21.0,23.0
38,2020-01-27,112.0,302.0,116.0,120.0,147.0
38,2020-01-28,101.0,414.0,96.0,101.0,102.0
38,2020-01-29,119.0,483.0,125.0,126.0,133.0
40,2019-11-15,65.0,969.0,70.0,62.0,95.0
40,2019-11-16,49.0,244.0,72.0,56.0,52.0
40,2019-11-18,49.0,560.0,63.0,57.0,80.0
40,2019-11-19,46.0,474.0,50.0,55.0,66.0
40,2019-11-20,79.0,595.0,64.0,67.0,46.0
40,2019-11-21,90.0,999.0,103.0,96.0,96.0
40,2019-11-22,66.0,1544.0,62.0,57.0,87.0
40,2019-11-23,73.0,225.0,60.0,72.0,76.0
40,2019-11-25,92.0,491.0,94.0,93.0,108.0
40,2019-11-26,45.0,349.0,53.0,57.0,63.0
40,2019-11-27,63.0,535.0,80.0,76.0,104.0
40,2019-11-28,73.0,854.0,75.0,68.0,83.0
40,2019-11-29,61.0,1332.0,53.0,65.0,46.0
40,2019-11-30,75.0,224.0,74.0,79.0,78.0
40,2019-12-02,120.0,457.0,126.0,123.0,132.0
40,2019-12-03,57.0,416.0,64.0,66.0,81.0
40,2019-12-04,73.0,628.0,72.0,73.0,98.0
40,2019-12-05,171.0,673.0,172.0,178.0,173.0
40,2019-12-06,45.0,899.0,48.0,65.0,54.0
40,2019-12-07,40.0,237.0,51.0,33.0,31.0
40,2019-12-09,130.0,218.0,115.0,149.0,136.0
40,2019-12-10,76.0,184.0,61.0,64.0,71.0
40,2019-12-11,58.0,343.0,66.0,72.0,70.0
40,2019-12-12,78.0,221.0,79.0,80.0,95.0
40,2019-12-13,79.0,516.0,90.0,80.0,104.0
40,2019-12-14,30.0,240.0,48.0,34.0,32.0
40,2019-12-16,83.0,310.0,70.0,72.0,82.0
40,2019-12-17,51.0,362.0,42.0,37.0,30.0
40,2019-12-18,69.0,689.0,53.0,52.0,76.0
40,2019-12-19,78.0,749.0,75.0,78.0,64.0
40,2019-12-20,72.0,1056.0,82.0,71.0,96.0
40,2019-12-21,86.0,223.0,79.0,87.0,83.0
40,2019-12-23,54.0,212.0,56.0,61.0,50.0
40,2019-12-24,49.0,254.0,45.0,38.0,33.0
40,2019-12-26,75.0,613.0,72.0,74.0,63.0
40,2019-12-27,44.0,691.0,43.0,54.0,61.0
40,2019-12-28,66.0,230.0,57.0,64.0,59.0
40,2019-12-30,140.0,276.0,137.0,135.0,153.0
40,2019-12-31,47.0,467.0,48.0,56.0,56.0
40,2020-01-02,68.0,788.0,74.0,73.0,78.0
40,2020-01-03,115.0,998.0,98.0,123.0,151.0
40,2020-01-04,67.0,226.0,49.0,60.0,71.0
40,2020-01-07,49.0,285.0,61.0,44.0,56.0
40,2020-01-08,119.0,302.0,129.0,135.0,173.0
40,2020-01-09,129.0,419.0,135.0,134.0,156.0
40,2020-01-10,123.0,474.0,125.0,121.0,135.0
40,2020-01-11,69.0,231.0,56.0,52.0,61.0
40,2020-01-13,97.0,270.0,93.0,92.0,80.0
40,2020-01-14,45.0,174.0,56.0,51.0,53.0
40,2020-01-15,79.0,340.0,74.0,71.0,69.0
40,2020-01-16,68.0,504.0,67.0,69.0,75.0
40,2020-01-17,66.0,584.0,83.0,78.0,74.0
40,2020-01-18,41.0,237.0,33.0,40.0,33.0
40,2020-01-20,106.0,314.0,94.0,95.0,106.0
40,2020-01-21,55.0,263.0,53.0,60.0,63.0
40,2020-01-22,68.0,449.0,49.0,51.0,64.0
40,2020-01-23,68.0,639.0,63.0,58.0,57.0
40,2020-01-24,67.0,1190.0,66.0,65.0,83.0
40,2020-01-25,46.0,235.0,36.0,45.0,41.0
40,2020-01-27,109.0,187.0,104.0,102.0,99.0
40,2020-01-28,49.0,191.0,51.0,57.0,61.0
40,2020-01-29,77.0,242.0,57.0,59.0,31.0
42,2019-11-15,108.0,1192.0,86.0,92.0,76.0
42,2019-11-16,110.0,176.0,83.0,81.0,92.0
42,2019-11-18,76.0,735.0,57.0,70.0,70.0
42,2019-11-19,93.0,575.0,96.0,88.0,98.0
42,2019-11-20,102.0,703.0,99.0,94.0,103.0
42,2019-11-21,121.0,1218.0,141.0,128.0,152.0
42,2019-11-22,97.0,1883.0,99.0,97.0,122.0
42,2019-11-23,66.0,157.0,68.0,69.0,71.0
42,2019-11-25,74.0,706.0,85.0,74.0,113.0
42,2019-11-26,80.0,487.0,79.0,80.0,99.0
42,2019-11-27,83.0,683.0,79.0,89.0,84.0
42,2019-11-28,129.0,1044.0,135.0,126.0,131.0
42,2019-11-29,91.0,1640.0,76.0,72.0,114.0
42,2019-11-30,80.0,184.0,56.0,59.0,62.0
42,2019-12-02,147.0,682.0,159.0,181.0,155.0
42,2019-12-03,75.0,576.0,89.0,66.0,70.0
42,2019-12-04,79.0,819.0,77.0,83.0,77.0
42,2019-12-05,123.0,946.0,143.0,134.0,139.0
42,2019-12-06,119.0,1097.0,146.0,159.0,138.0
42,2019-12-07,56.0,173.0,47.0,46.0,72.0
42,2019-12-09,128.0,323.0,130.0,126.0,138.0
42,2019-12-10,79.0,261.0,89.0,69.0,71.0
42,2019-12-11,142.0,325.0,160.0,166.0,174.0
42,2019-12-12,124.0,388.0,109.0,116.0,98.0
42,2019-12-13,148.0,615.0,169.0,166.0,198.0
42,2019-12-14,57.0,168.0,57.0,57.0,57.0
42,2019-12-16,104.0,461.0,85.0,104.0,105.0
42,2019-12-17,72.0,415.0,58.0,58.0,47.0
42,2019-12-18,93.0,780.0,93.0,79.0,110.0
42,2019-12-19,155.0,1228.0,169.0,154.0,206.0
42,2019-12-20,102.0,1371.0,90.0,96.0,86.0
42,2019-12-21,107.0,148.0,129.0,122.0,128.0
42,2019-12-23,121.0,315.0,114.0,116.0,161.0
42,2019-12-24,76.0,304.0,93.0,93.0,137.0
42,2019-12-26,103.0,1064.0,105.0,121.0,148.0
42,2019-12-27,97.0,910.0,83.0,91.0,98.0
42,2019-12-28,70.0,182.0,48.0,55.0,70.0
42,2019-12-30,126.0,404.0,149.0,140.0,164.0
42,2019-12-31,62.0,598.0,68.0,68.0,95.0
42,2020-01-02,110.0,1354.0,117.0,134.0,133.0
42,2020-01-03,104.0,1315.0,88.0,71.0,106.0
42,2020-01-04,69.0,156.0,79.0,92.0,96.0
42,2020-01-07,149.0,322.0,150.0,173.0,122.0
42,2020-01-08,77.0,345.0,77.0,95.0,89.0
42,2020-01-09,90.0,776.0,94.0,89.0,126.0
42,2020-01-10,167.0,625.0,177.0,192.0,168.0
42,2020-01-11,89.0,155.0,74.0,85.0,85.0
42,2020-01-13,130.0,382.0,127.0,132.0,142.0
42,2020-01-14,76.0,223.0,76.0,66.0,96.0
42,2020-01-15,94.0,338.0,95.0,106.0,84.0
42,2020-01-16,89.0,841.0,89.0,90.0,98.0
42,2020-01-17,84.0,721.0,82.0,80.0,96.0
42,2020-01-18,65.0,174.0,47.0,50.0,39.0
42,2020-01-20,86.0,489.0,98.0,87.0,84.0
42,2020-01-21,87.0,314.0,80.0,79.0,50.0
42,2020-01-22,91.0,493.0,72.0,60.0,82.0
42,2020-01-23,104.0,1017.0,89.0,95.0,101.0
42,2020-01-24,106.0,1477.0,90.0,88.0,89.0
42,2020-01-25,59.0,170.0,47.0,51.0,87.0
42,2020-01-27,111.0,265.0,101.0,95.0,110.0
42,2020-01-28,82.0,232.0,85.0,75.0,101.0
42,2020-01-29,80.0,322.0,70.0,72.0,68.0
43,2019-11-15,137.0,1429.0,195.0,177.0,144.0
43,2019-11-16,197.0,253.0,167.0,182.0,256.0
43,2019-11-18,75.0,1064.0,104.0,79.0,143.0
43,2019-11-19,224.0,895.0,228.0,254.0,226.0
43,2019-11-20,132.0,1159.0,120.0,131.0,179.0
43,2019-11-21,199.0,1566.0,168.0,187.0,186.0
43,2019-11-22,174.0,2291.0,173.0,176.0,244.0
43,2019-11-23,120.0,138.0,152.0,136.0,169.0
43,2019-11-25,127.0,883.0,74.0,56.0,99.0
43,2019-11-26,198.0,552.0,270.0,265.0,263.0
43,2019-11-27,154.0,893.0,173.0,177.0,168.0
43,2019-11-28,161.0,1088.0,146.0,148.0,166.0
43,2019-11-29,226.0,1637.0,196.0,197.0,138.0
43,2019-11-30,220.0,245.0,149.0,147.0,199.0
43,2019-12-02,141.0,884.0,77.0,47.0,39.0
43,2019-12-03,197.0,906.0,190.0,187.0,243.0
43,2019-12-04,145.0,1310.0,146.0,152.0,168.0
43,2019-12-05,152.0,1429.0,190.0,166.0,219.0
43,2019-12-06,340.0,1234.0,530.0,529.0,565.0
43,2019-12-07,69.0,50.0,155.0,107.0,102.0
43,2019-12-09,105.0,535.0,85.0,47.0,37.0
43,2019-12-10,201.0,263.0,209.0,206.0,235.0
43,2019-12-11,51.0,610.0,137.0,88.0,168.0
43,2019-12-12,183.0,428.0,187.0,208.0,173.0
43,2019-12-13,340.0,374.0,443.0,431.0,455.0
43,2019-12-14,22.0,54.0,79.0,18.0,47.0
43,2019-12-16,29.0,711.0,59.0,38.0,58.0
43,2019-12-17,174.0,805.0,204.0,199.0,203.0
43,2019-12-18,172.0,1245.0,133.0,117.0,190.0
43,2019-12-19,153.0,1472.0,143.0,160.0,154.0
43,2019-12-21,278.0,403.0,310.0,348.0,342.0
43,2019-12-23,72.0,667.0,62.0,87.0,100.0
43,2019-12-24,150.0,452.0,146.0,124.0,182.0
43,2019-12-26,110.0,988.0,145.0,120.0,122.0
43,2019-12-27,229.0,993.0,238.0,240.0,218.0
43,2019-12-28,60.0,82.0,86.0,57.0,37.0
43,2019-12-30,95.0,636.0,51.0,45.0,51.0
43,2019-12-31,269.0,858.0,301.0,312.0,383.0
43,2020-01-02,108.0,1238.0,130.0,134.0,106.0
43,2020-01-03,269.0,1669.0,228.0,212.0,304.0
43,2020-01-04,95.0,106.0,114.0,101.0,111.0
43,2020-01-07,173.0,553.0,142.0,125.0,46.0
43,2020-01-08,212.0,404.0,278.0,281.0,272.0
43,2020-01-09,280.0,625.0,290.0,303.0,314.0
43,2020-01-10,379.0,439.0,489.0,446.0,491.0
43,2020-01-11,78.0,79.0,136.0,102.0,145.0
43,2020-01-14,255.0,371.0,273.0,294.0,296.0
43,2020-01-15,133.0,568.0,190.0,171.0,191.0
43,2020-01-16,476.0,312.0,427.0,449.0,339.0
43,2020-01-17,199.0,744.0,288.0,317.0,159.0
43,2020-01-18,25.0,86.0,130.0,21.0,57.0
43,2020-01-20,92.0,839.0,75.0,99.0,139.0
43,2020-01-21,84.0,666.0,159.0,152.0,145.0
43,2020-01-22,140.0,594.0,129.0,128.0,178.0
43,2020-01-23,196.0,926.0,194.0,195.0,239.0
43,2020-01-24,172.0,1357.0,228.0,202.0,249.0
43,2020-01-25,133.0,215.0,183.0,201.0,221.0
43,2020-01-27,124.0,277.0,112.0,132.0,112.0
43,2020-01-28,229.0,427.0,232.0,248.0,230.0
43,2020-01-29,136.0,653.0,175.0,155.0,264.0
45,2019-11-15,149.0,1648.0,191.0,188.0,192.0
45,2019-11-16,281.0,298.0,238.0,264.0,185.0
45,2019-11-18,73.0,1113.0,112.0,95.0,49.0
45,2019-11-19,214.0,1055.0,218.0,233.0,189.0
45,2019-11-20,137.0,1257.0,126.0,125.0,126.0
45,2019-11-21,185.0,1500.0,165.0,171.0,148.0
45,2019-11-22,230.0,2574.0,258.0,245.0,368.0
45,2019-11-23,130.0,193.0,175.0,165.0,204.0
45,2019-11-25,140.0,1148.0,99.0,55.0,56.0
45,2019-11-26,164.0,854.0,168.0,179.0,242.0
45,2019-11-27,154.0,1228.0,169.0,174.0,184.0
45,2019-11-28,160.0,1358.0,142.0,145.0,150.0
45,2019-11-29,238.0,2289.0,202.0,186.0,131.0
45,2019-11-30,213.0,178.0,146.0,158.0,176.0
45,2019-12-02,140.0,1110.0,110.0,81.0,30.0
45,2019-12-03,186.0,963.0,152.0,147.0,259.0
45,2019-12-04,149.0,1475.0,168.0,176.0,166.0
45,2019-12-06,472.0,1310.0,594.0,576.0,542.0
45,2019-12-07,72.0,68.0,159.0,107.0,152.0
45,2019-12-09,141.0,523.0,112.0,54.0,122.0
45,2019-12-10,256.0,230.0,273.0,263.0,256.0
45,2019-12-11,102.0,631.0,178.0,138.0,250.0
45,2019-12-12,217.0,435.0,192.0,197.0,219.0
45,2019-12-13,371.0,411.0,466.0,411.0,414.0
45,2019-12-14,33.0,75.0,86.0,30.0,42.0
45,2019-12-16,52.0,696.0,67.0,47.0,31.0
45,2019-12-17,202.0,781.0,180.0,171.0,169.0
45,2019-12-18,163.0,1299.0,141.0,141.0,180.0
45,2019-12-19,154.0,1584.0,165.0,153.0,152.0
45,2019-12-21,414.0,489.0,409.0,428.0,385.0
45,2019-12-23,100.0,497.0,73.0,101.0,93.0
45,2019-12-24,164.0,367.0,190.0,192.0,163.0
45,2019-12-26,126.0,816.0,140.0,130.0,263.0
45,2019-12-27,314.0,844.0,310.0,288.0,701.0
45,2019-12-28,30.0,85.0,153.0,113.0,117.0
45,2019-12-30,59.0,519.0,113.0,74.0,114.0
45,2019-12-31,372.0,907.0,392.0,398.0,370.0
45,2020-01-02,141.0,1576.0,154.0,158.0,147.0
45,2020-01-03,343.0,1799.0,240.0,332.0,369.0
45,2020-01-04,106.0,135.0,138.0,121.0,60.0
45,2020-01-07,180.0,747.0,175.0,142.0,236.0
45,2020-01-08,228.0,609.0,154.0,171.0,190.0
45,2020-01-09,399.0,939.0,397.0,408.0,352.0
45,2020-01-10,391.0,438.0,453.0,403.0,490.0
45,2020-01-11,119.0,92.0,125.0,96.0,102.0
45,2020-01-14,218.0,410.0,256.0,238.0,255.0
45,2020-01-15,125.0,797.0,146.0,123.0,109.0
45,2020-01-16,404.0,375.0,459.0,444.0,431.0
45,2020-01-17,252.0,893.0,229.0,253.0,323.0
45,2020-01-18,47.0,126.0,121.0,101.0,123.0
45,2020-01-20,111.0,884.0,103.0,137.0,141.0
45,2020-01-21,92.0,712.0,164.0,135.0,192.0
45,2020-01-22,141.0,794.0,151.0,175.0,164.0
45,2020-01-23,237.0,1093.0,208.0,225.0,237.0
45,2020-01-24,156.0,1674.0,191.0,171.0,246.0
45,2020-01-25,276.0,313.0,292.0,328.0,312.0
45,2020-01-27,168.0,279.0,138.0,159.0,146.0
45,2020-01-28,249.0,473.0,236.0,263.0,237.0
45,2020-01-29,97.0,830.0,152.0,125.0,140.0
46,2019-11-15,229.0,1863.0,259.0,281.0,257.0
46,2019-11-16,155.0,290.0,87.0,87.0,85.0
46,2019-11-18,161.0,1146.0,122.0,104.0,133.0
46,2019-11-19,192.0,1107.0,192.0,218.0,205.0
46,2019-11-20,160.0,1198.0,134.0,127.0,145.0
46,2019-11-21,183.0,2123.0,173.0,197.0,310.0
46,2019-11-22,182.0,3229.0,156.0,175.0,163.0
46,2019-11-23,91.0,252.0,96.0,112.0,94.0
46,2019-11-25,160.0,1163.0,145.0,180.0,135.0
46,2019-11-26,125.0,924.0,143.0,119.0,125.0
46,2019-11-27,130.0,1215.0,138.0,135.0,151.0
46,2019-11-28,191.0,1877.0,185.0,188.0,182.0
46,2019-11-29,187.0,2874.0,181.0,159.0,281.0
46,2019-11-30,94.0,270.0,85.0,78.0,97.0
46,2019-12-02,214.0,1148.0,237.0,227.0,226.0
46,2019-12-03,134.0,1070.0,153.0,146.0,131.0
46,2019-12-04,159.0,1404.0,145.0,152.0,168.0
46,2019-12-05,231.0,1593.0,246.0,227.0,243.0
46,2019-12-06,152.0,2063.0,182.0,202.0,166.0
46,2019-12-07,126.0,279.0,93.0,87.0,94.0
46,2019-12-09,253.0,490.0,222.0,273.0,216.0
46,2019-12-10,158.0,502.0,189.0,159.0,174.0
46,2019-12-11,192.0,562.0,202.0,209.0,178.0
46,2019-12-12,181.0,654.0,202.0,200.0,177.0
46,2019-12-13,285.0,1134.0,263.0,320.0,340.0
46,2019-12-14,68.0,290.0,145.0,73.0,149.0
46,2019-12-16,173.0,727.0,302.0,226.0,221.0
46,2019-12-17,140.0,849.0,152.0,132.0,154.0
46,2019-12-18,169.0,1309.0,218.0,187.0,144.0
46,2019-12-19,194.0,2084.0,219.0,197.0,179.0
46,2019-12-20,198.0,2481.0,236.0,223.0,173.0
46,2019-12-21,78.0,260.0,101.0,98.0,79.0
46,2019-12-23,184.0,562.0,238.0,180.0,279.0
46,2019-12-24,133.0,651.0,141.0,150.0,135.0
46,2019-12-26,170.0,1740.0,209.0,158.0,133.0
