predictions,producto,predictions_SMAX,predictions_SVR,predictions_XGB,predictions_XG2,predictions_STCK2,predictions_LSTM
0.0,79,21504.0,374.0,419.0,391.0,418.0,536.0
0.0,79,19630.0,342.0,291.0,276.0,229.0,4.0
0.0,79,19062.0,738.0,768.0,469.0,733.0,1222.0
0.0,79,22870.0,342.0,134.0,75.0,109.0,0.0
0.0,79,17120.0,342.0,0.0,373.0,0.0,0.0
0.0,79,24549.0,659.0,732.0,799.0,892.0,911.0
0.0,79,21616.0,342.0,228.0,312.0,152.0,184.0
0.0,79,19741.0,342.0,330.0,53.0,351.0,497.0
0.0,79,23427.0,535.0,583.0,582.0,541.0,690.0
0.0,79,22981.0,342.0,24.0,21.0,0.0,1.0
0.0,79,16412.0,342.0,25.0,15.0,103.0,0.0
0.0,79,19588.0,399.0,391.0,672.0,380.0,391.0
0.0,79,16655.0,342.0,268.0,334.0,288.0,265.0
0.0,79,14780.0,342.0,276.0,359.0,270.0,375.0
0.0,79,18466.0,342.0,215.0,302.0,168.0,179.0
0.0,79,18021.0,342.0,189.0,116.0,223.0,417.0
0.0,79,16412.0,342.0,37.0,5.0,199.0,178.0
0.0,79,19588.0,342.0,371.0,441.0,315.0,311.0
0.0,79,12402.0,342.0,127.0,194.0,181.0,150.0
0.0,79,14780.0,342.0,148.0,36.0,237.0,301.0
0.0,79,18466.0,446.0,417.0,396.0,360.0,500.0
0.0,79,18021.0,342.0,36.0,5.0,126.0,62.0
0.0,79,16412.0,342.0,37.0,5.0,169.0,101.0
0.0,79,19588.0,342.0,360.0,215.0,296.0,483.0
0.0,79,12150.0,342.0,11.0,0.0,77.0,46.0
0.0,79,14529.0,342.0,214.0,251.0,261.0,378.0
0.0,79,18215.0,342.0,264.0,355.0,200.0,302.0
0.0,79,17769.0,342.0,80.0,45.0,147.0,128.0
0.0,79,17008.0,342.0,36.0,5.0,47.0,182.0
0.0,79,24437.0,342.0,231.0,182.0,289.0,359.0
0.0,79,21504.0,342.0,166.0,150.0,156.0,400.0
0.0,79,19630.0,342.0,333.0,187.0,263.0,501.0
0.0,79,23315.0,499.0,467.0,355.0,520.0,779.0
0.0,79,22870.0,342.0,244.0,278.0,224.0,164.0
0.0,79,21373.0,342.0,46.0,0.0,34.0,0.0
0.0,79,19884.0,483.0,574.0,487.0,571.0,695.0
0.0,79,16951.0,342.0,266.0,410.0,153.0,0.0
0.0,79,15077.0,637.0,690.0,887.0,695.0,651.0
0.0,79,18762.0,470.0,516.0,536.0,481.0,323.0
0.0,79,18317.0,342.0,63.0,73.0,11.0,72.0
0.0,79,16412.0,342.0,133.0,240.0,154.0,224.0
0.0,79,19588.0,375.0,417.0,396.0,415.0,327.0
0.0,79,16655.0,342.0,274.0,183.0,302.0,322.0
0.0,79,14780.0,380.0,450.0,428.0,387.0,407.0
0.0,79,18466.0,361.0,281.0,363.0,317.0,272.0
0.0,79,18021.0,342.0,45.0,0.0,101.0,146.0
0.0,79,16412.0,342.0,126.0,127.0,234.0,226.0
0.0,79,19588.0,342.0,378.0,332.0,338.0,338.0
0.0,79,16655.0,342.0,224.0,63.0,308.0,163.0
0.0,80,18183.0,245.0,12.0,0.0,14.0,5.0
0.0,80,18217.0,245.0,39.0,0.0,26.0,87.0
0.0,80,16395.0,245.0,217.0,571.0,277.0,224.0
0.0,80,19585.0,245.0,197.0,0.0,181.0,0.0
0.0,80,16654.0,245.0,158.0,18.0,168.0,152.0
0.0,80,14780.0,245.0,211.0,240.0,142.0,0.0
0.0,80,18466.0,245.0,8.0,0.0,96.0,43.0
0.0,80,18021.0,245.0,27.0,33.0,45.0,0.0
0.0,80,16412.0,245.0,78.0,0.0,45.0,31.0
0.0,80,19588.0,245.0,163.0,10.0,94.0,113.0
0.0,80,16655.0,245.0,85.0,0.0,68.0,30.0
0.0,80,14780.0,245.0,11.0,0.0,8.0,18.0
0.0,80,18466.0,245.0,0.0,1.0,0.0,27.0
0.0,80,18021.0,245.0,93.0,0.0,77.0,96.0
0.0,80,16597.0,245.0,60.0,7.0,52.0,48.0
0.0,80,19773.0,245.0,157.0,17.0,225.0,199.0
0.0,80,16840.0,245.0,129.0,0.0,63.0,61.0
0.0,80,14965.0,245.0,173.0,141.0,291.0,404.0
0.0,80,14397.0,245.0,193.0,111.0,246.0,132.0
0.0,80,18205.0,245.0,132.0,385.0,164.0,19.0
0.0,80,12455.0,245.0,97.0,0.0,107.0,16.0
0.0,80,19884.0,245.0,182.0,227.0,156.0,173.0
0.0,80,16951.0,245.0,136.0,350.0,101.0,52.0
0.0,80,15077.0,245.0,153.0,100.0,123.0,50.0
0.0,80,18762.0,245.0,57.0,0.0,31.0,20.0
0.0,80,18317.0,245.0,83.0,271.0,36.0,70.0
0.0,80,16412.0,245.0,11.0,0.0,46.0,70.0
0.0,80,19588.0,245.0,108.0,136.0,34.0,0.0
0.0,80,16655.0,245.0,81.0,25.0,101.0,187.0
0.0,80,14780.0,245.0,153.0,100.0,104.0,5.0
0.0,80,18466.0,245.0,34.0,0.0,90.0,9.0
0.0,80,18021.0,245.0,112.0,279.0,149.0,85.0
0.0,80,16412.0,245.0,25.0,7.0,23.0,37.0
0.0,80,19588.0,245.0,97.0,0.0,84.0,9.0
0.0,80,12402.0,245.0,68.0,78.0,0.0,0.0
0.0,80,14780.0,245.0,175.0,87.0,51.0,78.0
0.0,80,18466.0,245.0,22.0,0.0,35.0,18.0
0.0,80,18021.0,245.0,42.0,0.0,24.0,0.0
0.0,80,16412.0,245.0,0.0,20.0,0.0,42.0
0.0,80,19588.0,245.0,7.0,0.0,0.0,16.0
0.0,80,12150.0,245.0,51.0,0.0,0.0,40.0
0.0,80,14529.0,245.0,287.0,0.0,524.0,604.0
0.0,80,18215.0,245.0,28.0,39.0,48.0,53.0
0.0,80,17769.0,245.0,184.0,58.0,292.0,227.0
0.0,80,12344.0,245.0,43.0,0.0,27.0,124.0
0.0,80,19773.0,245.0,41.0,0.0,19.0,194.0
0.0,80,16840.0,245.0,124.0,0.0,81.0,229.0
0.0,80,14965.0,331.0,358.0,127.0,550.0,695.0
0.0,80,18651.0,245.0,26.0,0.0,0.0,88.0
0.0,80,18205.0,245.0,189.0,327.0,261.0,361.0
0.0,80,16709.0,245.0,51.0,0.0,39.0,73.0
0.0,80,19884.0,245.0,59.0,7.0,33.0,76.0
0.0,80,16951.0,245.0,60.0,7.0,0.0,25.0
0.0,80,15077.0,322.0,325.0,486.0,342.0,174.0
0.0,80,18762.0,245.0,72.0,114.0,21.0,123.0
0.0,80,18317.0,245.0,99.0,4.0,25.0,0.0
0.0,80,16412.0,245.0,5.0,0.0,0.0,0.0
0.0,80,19588.0,245.0,75.0,42.0,36.0,43.0
0.0,80,16655.0,245.0,106.0,248.0,94.0,157.0
0.0,80,14780.0,278.0,297.0,299.0,193.0,17.0
0.0,80,18466.0,245.0,5.0,0.0,9.0,14.0
0.0,80,18021.0,245.0,105.0,159.0,54.0,42.0
0.0,80,16412.0,245.0,4.0,0.0,0.0,2.0
0.0,80,19588.0,245.0,67.0,78.0,33.0,46.0
0.0,80,16655.0,245.0,136.0,350.0,138.0,321.0
0.0,81,18183.0,257.0,32.0,0.0,0.0,0.0
0.0,81,18217.0,257.0,0.0,0.0,0.0,0.0
0.0,81,16395.0,1732.0,1495.0,1385.0,1710.0,1569.0
0.0,81,19585.0,257.0,290.0,0.0,475.0,37.0
0.0,81,16654.0,983.0,1029.0,1053.0,1242.0,519.0
0.0,81,14780.0,257.0,7.0,0.0,0.0,0.0
0.0,81,18466.0,257.0,115.0,0.0,23.0,0.0
0.0,81,18021.0,257.0,7.0,0.0,0.0,0.0
0.0,81,16412.0,1483.0,1412.0,1708.0,1490.0,1436.0
0.0,81,19588.0,257.0,213.0,43.0,247.0,17.0
0.0,81,16655.0,1182.0,1242.0,1542.0,1239.0,1224.0
0.0,81,14780.0,257.0,37.0,0.0,57.0,50.0
0.0,81,18466.0,1045.0,1464.0,1257.0,1092.0,702.0
0.0,81,18021.0,257.0,10.0,0.0,0.0,101.0
0.0,81,16597.0,1741.0,1214.0,1228.0,1772.0,175.0
0.0,81,19773.0,257.0,299.0,653.0,477.0,109.0
0.0,81,16840.0,1009.0,1128.0,614.0,1173.0,914.0
0.0,81,14965.0,781.0,749.0,800.0,684.0,468.0
0.0,81,14397.0,257.0,121.0,0.0,0.0,0.0
0.0,81,18205.0,257.0,17.0,0.0,29.0,0.0
0.0,81,12455.0,257.0,368.0,259.0,329.0,200.0
0.0,81,19884.0,257.0,0.0,0.0,65.0,0.0
0.0,81,16951.0,781.0,441.0,1233.0,620.0,819.0
0.0,81,15077.0,257.0,188.0,266.0,151.0,46.0
0.0,81,18762.0,257.0,211.0,358.0,71.0,93.0
0.0,81,18317.0,257.0,0.0,0.0,34.0,13.0
0.0,81,16412.0,569.0,992.0,120.0,880.0,1422.0
0.0,81,19588.0,257.0,0.0,0.0,0.0,0.0
0.0,81,16655.0,793.0,797.0,457.0,907.0,701.0
0.0,81,14780.0,1558.0,1261.0,1317.0,1532.0,763.0
0.0,81,18466.0,952.0,1388.0,556.0,1165.0,0.0
0.0,81,18021.0,257.0,29.0,0.0,89.0,0.0
0.0,81,16412.0,257.0,866.0,733.0,775.0,199.0
0.0,81,19588.0,257.0,0.0,0.0,0.0,0.0
0.0,81,12402.0,257.0,312.0,947.0,345.0,207.0
0.0,81,14780.0,257.0,416.0,62.0,245.0,158.0
0.0,81,18466.0,257.0,121.0,0.0,121.0,239.0
0.0,81,18021.0,257.0,1.0,0.0,0.0,0.0
0.0,81,16412.0,257.0,180.0,481.0,323.0,129.0
0.0,81,19588.0,257.0,15.0,310.0,22.0,0.0
0.0,81,12150.0,257.0,28.0,0.0,0.0,38.0
0.0,81,14529.0,257.0,262.0,87.0,209.0,72.0
0.0,81,18215.0,257.0,0.0,0.0,43.0,0.0
0.0,81,17769.0,257.0,0.0,0.0,0.0,8.0
0.0,81,12344.0,257.0,0.0,0.0,0.0,5.0
0.0,81,19773.0,257.0,144.0,300.0,112.0,284.0
0.0,81,16840.0,257.0,135.0,96.0,165.0,245.0
0.0,81,14965.0,282.0,345.0,0.0,233.0,6.0
0.0,81,18651.0,257.0,98.0,0.0,39.0,0.0
0.0,81,18205.0,257.0,1.0,0.0,0.0,0.0
0.0,81,16709.0,287.0,436.0,592.0,315.0,381.0
0.0,81,19884.0,257.0,157.0,341.0,59.0,0.0
0.0,81,16951.0,257.0,194.0,0.0,207.0,322.0
0.0,81,15077.0,257.0,0.0,0.0,0.0,0.0
0.0,81,18762.0,516.0,269.0,656.0,185.0,0.0
0.0,81,18317.0,257.0,6.0,0.0,0.0,0.0
0.0,81,16412.0,286.0,454.0,0.0,613.0,656.0
0.0,81,19588.0,257.0,160.0,779.0,83.0,0.0
0.0,81,16655.0,671.0,549.0,1025.0,694.0,695.0
0.0,81,14780.0,257.0,12.0,0.0,0.0,12.0
0.0,81,18466.0,257.0,144.0,300.0,49.0,0.0
0.0,81,18021.0,257.0,21.0,0.0,0.0,0.0
0.0,81,16412.0,1227.0,1243.0,1519.0,1417.0,1573.0
0.0,81,19588.0,300.0,777.0,1326.0,782.0,116.0
0.0,81,16655.0,842.0,959.0,1054.0,1011.0,58.0
0.0,83,18183.0,243.0,0.0,1.0,105.0,4.0
0.0,83,18217.0,243.0,0.0,1.0,25.0,7.0
0.0,83,16395.0,243.0,48.0,14.0,35.0,57.0
0.0,83,19585.0,243.0,189.0,1.0,0.0,6.0
0.0,83,16654.0,243.0,0.0,1.0,70.0,10.0
0.0,83,14780.0,1983.0,1804.0,339.0,2336.0,3682.0
0.0,83,18466.0,243.0,0.0,1.0,88.0,78.0
0.0,83,18021.0,243.0,0.0,1.0,112.0,0.0
0.0,83,16412.0,346.0,208.0,1.0,317.0,105.0
0.0,83,19588.0,1340.0,924.0,1.0,1322.0,505.0
0.0,83,16655.0,243.0,0.0,1.0,61.0,55.0
0.0,83,14780.0,243.0,183.0,170.0,172.0,272.0
0.0,83,18466.0,243.0,6.0,1.0,142.0,37.0
0.0,83,18021.0,243.0,0.0,1.0,40.0,44.0
0.0,83,16597.0,243.0,0.0,1.0,62.0,52.0
0.0,83,19773.0,243.0,0.0,1.0,4.0,26.0
0.0,83,16840.0,243.0,0.0,1.0,21.0,22.0
0.0,83,14965.0,298.0,635.0,1464.0,134.0,497.0
0.0,83,14397.0,243.0,0.0,0.0,24.0,21.0
0.0,83,18205.0,243.0,0.0,1.0,10.0,34.0
0.0,83,12455.0,243.0,0.0,1.0,0.0,3.0
0.0,83,19884.0,243.0,0.0,1.0,0.0,40.0
0.0,83,16951.0,243.0,0.0,1.0,86.0,9.0
0.0,83,15077.0,243.0,215.0,1.0,0.0,0.0
0.0,83,18762.0,243.0,323.0,2.0,381.0,697.0
0.0,83,18317.0,243.0,1.0,1.0,18.0,41.0
0.0,83,16412.0,243.0,39.0,1.0,55.0,15.0
0.0,83,19588.0,243.0,1.0,1.0,23.0,48.0
0.0,83,16655.0,243.0,13.0,1.0,23.0,76.0
0.0,83,14780.0,243.0,279.0,155.0,300.0,221.0
0.0,83,18466.0,243.0,128.0,100.0,0.0,0.0
0.0,83,18021.0,243.0,0.0,1.0,0.0,8.0
0.0,83,16412.0,243.0,1.0,1.0,0.0,0.0
0.0,83,19588.0,243.0,0.0,1.0,33.0,0.0
0.0,83,12402.0,243.0,0.0,1.0,12.0,0.0
0.0,83,14780.0,1307.0,1510.0,2985.0,1788.0,2653.0
0.0,83,18466.0,243.0,253.0,222.0,233.0,174.0
0.0,83,18021.0,243.0,0.0,1.0,21.0,74.0
0.0,83,16412.0,243.0,72.0,1.0,94.0,55.0
0.0,83,19588.0,243.0,148.0,18.0,0.0,125.0
0.0,83,12150.0,243.0,0.0,0.0,0.0,115.0
0.0,83,14529.0,243.0,182.0,14.0,0.0,51.0
0.0,83,18215.0,243.0,155.0,408.0,49.0,27.0
0.0,83,17769.0,243.0,0.0,1.0,0.0,0.0
0.0,83,12344.0,243.0,0.0,1.0,30.0,0.0
0.0,83,19773.0,243.0,70.0,1.0,81.0,345.0
0.0,83,16840.0,243.0,0.0,1.0,31.0,53.0
0.0,83,14965.0,243.0,218.0,1.0,76.0,200.0
0.0,83,18651.0,243.0,7.0,1.0,19.0,29.0
0.0,83,18205.0,243.0,0.0,0.0,8.0,13.0
0.0,83,16709.0,243.0,29.0,53.0,46.0,0.0
0.0,83,19884.0,243.0,184.0,179.0,162.0,372.0
0.0,83,16951.0,243.0,8.0,1.0,65.0,56.0
0.0,83,15077.0,243.0,229.0,170.0,133.0,232.0
0.0,83,18762.0,243.0,17.0,1.0,74.0,43.0
0.0,83,18317.0,243.0,6.0,1.0,14.0,31.0
0.0,83,16412.0,243.0,130.0,314.0,184.0,227.0
0.0,83,19588.0,243.0,281.0,627.0,363.0,233.0
0.0,83,16655.0,243.0,17.0,1.0,29.0,0.0
0.0,83,14780.0,1085.0,1360.0,453.0,1514.0,1934.0
0.0,83,18466.0,243.0,35.0,1.0,0.0,0.0
0.0,83,18021.0,243.0,0.0,0.0,0.0,0.0
0.0,83,16412.0,308.0,490.0,731.0,492.0,34.0
0.0,83,19588.0,688.0,884.0,1388.0,1055.0,83.0
0.0,83,16655.0,243.0,96.0,91.0,0.0,42.0
0.0,84,18183.0,326.0,193.0,171.0,189.0,216.0
0.0,84,18217.0,326.0,173.0,114.0,139.0,182.0
0.0,84,16395.0,326.0,154.0,49.0,107.0,115.0
0.0,84,19585.0,326.0,184.0,135.0,141.0,132.0
0.0,84,16654.0,326.0,186.0,163.0,169.0,178.0
0.0,84,14780.0,326.0,175.0,114.0,133.0,151.0
0.0,84,18466.0,326.0,211.0,203.0,190.0,205.0
0.0,84,18021.0,326.0,117.0,7.0,93.0,82.0
0.0,84,16412.0,326.0,131.0,108.0,92.0,120.0
0.0,84,19588.0,326.0,182.0,122.0,162.0,159.0
0.0,84,16655.0,326.0,174.0,29.0,148.0,167.0
0.0,84,14780.0,326.0,181.0,125.0,175.0,188.0
0.0,84,18466.0,326.0,176.0,130.0,150.0,144.0
0.0,84,18021.0,326.0,137.0,39.0,92.0,88.0
0.0,84,21262.0,326.0,122.0,85.0,94.0,63.0
0.0,84,24437.0,326.0,195.0,188.0,238.0,258.0
0.0,84,21504.0,326.0,181.0,181.0,195.0,167.0
0.0,84,19630.0,326.0,176.0,112.0,139.0,139.0
0.0,84,19062.0,326.0,213.0,269.0,195.0,374.0
0.0,84,22870.0,326.0,118.0,9.0,99.0,101.0
0.0,84,17120.0,326.0,115.0,70.0,70.0,0.0
0.0,84,19884.0,326.0,211.0,246.0,234.0,301.0
0.0,84,16951.0,326.0,183.0,161.0,150.0,165.0
0.0,84,15077.0,326.0,186.0,44.0,176.0,198.0
0.0,84,18762.0,326.0,210.0,221.0,254.0,247.0
0.0,84,18317.0,326.0,111.0,95.0,70.0,79.0
0.0,84,16412.0,326.0,126.0,36.0,95.0,105.0
0.0,84,19588.0,326.0,199.0,173.0,192.0,164.0
0.0,84,16655.0,326.0,176.0,110.0,157.0,173.0
0.0,84,14780.0,326.0,172.0,118.0,137.0,151.0
0.0,84,18466.0,326.0,193.0,208.0,168.0,166.0
0.0,84,18021.0,326.0,157.0,155.0,123.0,209.0
0.0,84,16412.0,326.0,122.0,51.0,90.0,128.0
0.0,84,19588.0,326.0,218.0,194.0,203.0,265.0
0.0,84,12402.0,326.0,158.0,274.0,53.0,0.0
0.0,84,14780.0,326.0,160.0,188.0,118.0,156.0
0.0,84,18466.0,326.0,195.0,152.0,190.0,278.0
0.0,84,18021.0,326.0,139.0,61.0,84.0,71.0
0.0,84,16412.0,326.0,120.0,87.0,88.0,112.0
0.0,84,19588.0,326.0,196.0,204.0,182.0,216.0
0.0,84,12150.0,326.0,114.0,90.0,52.0,5.0
0.0,84,14529.0,326.0,176.0,130.0,141.0,224.0
0.0,84,18215.0,326.0,174.0,99.0,137.0,176.0
0.0,84,17769.0,326.0,145.0,103.0,123.0,160.0
0.0,84,12344.0,326.0,115.0,90.0,101.0,48.0
0.0,84,19773.0,326.0,181.0,182.0,160.0,215.0
0.0,84,16840.0,326.0,147.0,172.0,108.0,201.0
0.0,84,14965.0,326.0,176.0,130.0,148.0,188.0
0.0,84,18651.0,326.0,165.0,105.0,140.0,154.0
0.0,84,18205.0,326.0,170.0,81.0,143.0,191.0
0.0,84,16709.0,326.0,107.0,51.0,66.0,86.0
0.0,84,19884.0,326.0,221.0,229.0,216.0,295.0
0.0,84,16951.0,326.0,122.0,83.0,95.0,107.0
0.0,84,15077.0,326.0,190.0,137.0,210.0,249.0
0.0,84,18762.0,326.0,207.0,175.0,200.0,214.0
0.0,84,18317.0,326.0,118.0,31.0,91.0,88.0
0.0,84,16412.0,326.0,119.0,37.0,80.0,97.0
0.0,84,19588.0,326.0,187.0,144.0,183.0,147.0
0.0,84,16655.0,326.0,170.0,81.0,131.0,153.0
0.0,84,14780.0,326.0,195.0,113.0,194.0,194.0
0.0,84,18466.0,326.0,174.0,99.0,144.0,153.0
0.0,84,18021.0,326.0,144.0,100.0,100.0,96.0
0.0,84,21077.0,326.0,124.0,149.0,93.0,43.0
0.0,84,24252.0,326.0,245.0,157.0,293.0,316.0
0.0,84,21320.0,326.0,218.0,189.0,227.0,204.0
0.0,85,18183.0,365.0,349.0,492.0,260.0,292.0
0.0,85,18217.0,259.0,45.0,4.0,30.0,27.0
0.0,85,16395.0,259.0,264.0,265.0,244.0,240.0
0.0,85,19585.0,259.0,232.0,76.0,168.0,140.0
0.0,85,16654.0,259.0,269.0,385.0,223.0,216.0
0.0,85,14780.0,259.0,269.0,278.0,241.0,221.0
0.0,85,18466.0,259.0,273.0,310.0,197.0,289.0
0.0,85,18021.0,259.0,57.0,130.0,53.0,29.0
0.0,85,16412.0,259.0,304.0,137.0,281.0,267.0
0.0,85,19588.0,259.0,141.0,20.0,110.0,138.0
0.0,85,16655.0,259.0,259.0,275.0,200.0,247.0
0.0,85,14780.0,259.0,262.0,286.0,220.0,264.0
0.0,85,18466.0,309.0,346.0,393.0,308.0,433.0
0.0,85,18021.0,259.0,16.0,0.0,0.0,5.0
0.0,85,16597.0,337.0,288.0,269.0,322.0,302.0
0.0,85,19773.0,259.0,151.0,335.0,150.0,158.0
0.0,85,16840.0,284.0,279.0,259.0,272.0,253.0
0.0,85,14965.0,259.0,362.0,393.0,328.0,346.0
0.0,85,14397.0,259.0,41.0,0.0,94.0,88.0
0.0,85,18205.0,259.0,0.0,0.0,0.0,89.0
0.0,85,12455.0,259.0,84.0,357.0,120.0,180.0
0.0,85,19884.0,259.0,173.0,200.0,164.0,255.0
0.0,85,16951.0,259.0,151.0,262.0,172.0,101.0
0.0,85,15077.0,259.0,218.0,296.0,238.0,255.0
0.0,85,18762.0,412.0,422.0,290.0,382.0,519.0
0.0,85,18317.0,259.0,32.0,6.0,9.0,47.0
0.0,85,16412.0,283.0,319.0,311.0,335.0,326.0
0.0,85,19588.0,259.0,118.0,116.0,73.0,23.0
0.0,85,16655.0,259.0,263.0,259.0,242.0,336.0
0.0,85,14780.0,259.0,336.0,364.0,321.0,335.0
0.0,85,18466.0,615.0,687.0,694.0,676.0,768.0
0.0,85,18021.0,259.0,10.0,0.0,0.0,34.0
0.0,85,16412.0,259.0,199.0,221.0,158.0,153.0
0.0,85,19588.0,259.0,90.0,87.0,31.0,73.0
0.0,85,12402.0,259.0,25.0,0.0,0.0,0.0
0.0,85,14780.0,259.0,257.0,296.0,244.0,315.0
0.0,85,18466.0,259.0,304.0,150.0,236.0,253.0
0.0,85,18021.0,259.0,45.0,0.0,16.0,43.0
0.0,85,16412.0,259.0,173.0,192.0,138.0,120.0
0.0,85,19588.0,259.0,155.0,195.0,141.0,171.0
0.0,85,12150.0,259.0,33.0,6.0,0.0,13.0
0.0,85,14529.0,286.0,236.0,491.0,234.0,263.0
0.0,85,18215.0,771.0,540.0,603.0,588.0,645.0
0.0,85,17769.0,259.0,5.0,0.0,29.0,13.0
0.0,85,12344.0,259.0,0.0,0.0,0.0,0.0
0.0,85,19773.0,259.0,110.0,251.0,89.0,145.0
0.0,85,16840.0,259.0,184.0,243.0,180.0,293.0
0.0,85,14965.0,300.0,383.0,343.0,357.0,415.0
0.0,85,18651.0,593.0,602.0,638.0,588.0,576.0
0.0,85,18205.0,259.0,14.0,0.0,0.0,33.0
0.0,85,16709.0,259.0,142.0,20.0,176.0,170.0
0.0,85,19884.0,259.0,140.0,97.0,177.0,127.0
0.0,85,16951.0,266.0,171.0,215.0,224.0,234.0
0.0,85,15077.0,259.0,253.0,147.0,227.0,231.0
0.0,85,18762.0,444.0,429.0,168.0,339.0,403.0
0.0,85,18317.0,259.0,25.0,0.0,15.0,18.0
0.0,85,16412.0,259.0,174.0,196.0,182.0,187.0
0.0,85,19588.0,259.0,242.0,254.0,177.0,198.0
0.0,85,16655.0,259.0,267.0,224.0,218.0,218.0
0.0,85,14780.0,259.0,291.0,243.0,249.0,225.0
0.0,85,18466.0,435.0,524.0,442.0,463.0,544.0
0.0,85,18021.0,259.0,12.0,6.0,10.0,20.0
0.0,85,16412.0,291.0,241.0,249.0,270.0,275.0
0.0,85,19588.0,259.0,199.0,242.0,163.0,189.0
0.0,85,16655.0,259.0,198.0,240.0,190.0,137.0
0.0,87,18183.0,362.0,348.0,347.0,339.0,352.0
0.0,87,18217.0,244.0,3.0,3.0,12.0,2.0
0.0,87,16395.0,380.0,371.0,368.0,375.0,406.0
0.0,87,19585.0,317.0,299.0,318.0,300.0,307.0
0.0,87,16654.0,329.0,321.0,327.0,328.0,340.0
0.0,87,14780.0,244.0,249.0,265.0,236.0,237.0
0.0,87,18466.0,415.0,402.0,424.0,409.0,438.0
0.0,87,18021.0,244.0,12.0,5.0,7.0,12.0
0.0,87,19600.0,402.0,398.0,398.0,391.0,384.0
0.0,87,24252.0,327.0,324.0,296.0,337.0,316.0
0.0,87,21320.0,335.0,331.0,357.0,347.0,364.0
0.0,87,19445.0,263.0,262.0,312.0,255.0,247.0
0.0,87,23131.0,422.0,424.0,350.0,419.0,414.0
0.0,87,18021.0,244.0,8.0,1.0,11.0,18.0
0.0,87,16597.0,373.0,384.0,364.0,378.0,380.0
0.0,87,19773.0,275.0,286.0,337.0,279.0,278.0
0.0,87,16840.0,307.0,315.0,343.0,326.0,323.0
0.0,87,14965.0,244.0,232.0,197.0,250.0,257.0
0.0,87,14397.0,244.0,115.0,190.0,136.0,133.0
0.0,87,18205.0,244.0,3.0,5.0,21.0,41.0
0.0,87,12455.0,270.0,257.0,248.0,234.0,273.0
0.0,87,19884.0,265.0,267.0,315.0,263.0,346.0
0.0,87,16951.0,302.0,318.0,298.0,313.0,358.0
0.0,87,15077.0,244.0,164.0,174.0,154.0,204.0
0.0,87,18762.0,311.0,322.0,330.0,336.0,363.0
0.0,87,18317.0,244.0,7.0,1.0,15.0,20.0
0.0,87,16412.0,351.0,362.0,386.0,352.0,377.0
0.0,87,19588.0,258.0,263.0,279.0,252.0,272.0
0.0,87,16655.0,285.0,293.0,313.0,284.0,287.0
0.0,87,14780.0,244.0,197.0,236.0,196.0,203.0
0.0,87,18466.0,244.0,227.0,228.0,235.0,229.0
0.0,87,18021.0,244.0,0.0,3.0,0.0,3.0
0.0,87,16412.0,263.0,261.0,262.0,255.0,258.0
0.0,87,19588.0,244.0,172.0,239.0,134.0,139.0
0.0,87,12402.0,244.0,0.0,5.0,0.0,0.0
0.0,87,14780.0,244.0,135.0,19.0,99.0,127.0
0.0,87,18466.0,244.0,179.0,203.0,136.0,192.0
0.0,87,18021.0,244.0,0.0,3.0,0.0,0.0
0.0,87,16412.0,244.0,254.0,250.0,206.0,319.0
0.0,87,19588.0,244.0,144.0,142.0,114.0,217.0
0.0,87,12150.0,244.0,0.0,1.0,0.0,0.0
0.0,87,14529.0,244.0,156.0,144.0,121.0,173.0
0.0,87,18215.0,331.0,350.0,322.0,329.0,485.0
0.0,87,17769.0,244.0,1.0,1.0,0.0,3.0
0.0,87,15531.0,244.0,0.0,1.0,0.0,34.0
0.0,87,24437.0,244.0,261.0,262.0,268.0,312.0
0.0,87,21504.0,244.0,201.0,95.0,241.0,309.0
0.0,87,19630.0,287.0,303.0,315.0,313.0,348.0
0.0,87,23315.0,446.0,456.0,468.0,487.0,537.0
0.0,87,18205.0,244.0,36.0,57.0,57.0,106.0
0.0,87,16709.0,343.0,350.0,334.0,366.0,362.0
0.0,87,19884.0,288.0,308.0,291.0,302.0,301.0
0.0,87,16951.0,244.0,291.0,307.0,244.0,255.0
0.0,87,15077.0,249.0,244.0,225.0,225.0,222.0
0.0,87,18762.0,410.0,428.0,463.0,436.0,450.0
0.0,87,18317.0,244.0,12.0,3.0,0.0,0.0
0.0,87,16412.0,321.0,343.0,327.0,331.0,379.0
0.0,87,19588.0,249.0,261.0,262.0,248.0,238.0
0.0,87,16655.0,244.0,229.0,256.0,224.0,259.0
0.0,87,14780.0,244.0,220.0,114.0,219.0,218.0
0.0,87,18466.0,394.0,407.0,424.0,412.0,427.0
0.0,87,18021.0,244.0,0.0,1.0,0.0,10.0
0.0,87,16412.0,297.0,343.0,377.0,318.0,356.0
0.0,87,19588.0,275.0,296.0,267.0,283.0,312.0
0.0,87,16655.0,253.0,274.0,327.0,273.0,265.0
0.0,88,18183.0,303.0,299.0,276.0,281.0,294.0
0.0,88,18217.0,255.0,0.0,0.0,0.0,2.0
0.0,88,16395.0,255.0,192.0,151.0,182.0,169.0
0.0,88,19585.0,255.0,73.0,33.0,84.0,72.0
0.0,88,16654.0,255.0,162.0,126.0,166.0,187.0
0.0,88,14780.0,255.0,129.0,107.0,105.0,129.0
0.0,88,18466.0,299.0,308.0,414.0,274.0,294.0
0.0,88,18021.0,255.0,0.0,0.0,0.0,0.0
