predictions,producto,predictions_XGB,predictions_XG2,predictions_STCK2,predictions_LSTM
0.0,43,216.0,215.0,143.0,346.0
0.0,43,625.0,333.0,585.0,737.0
0.0,43,417.0,507.0,403.0,494.0
0.0,43,922.0,1146.0,874.0,1043.0
0.0,43,370.0,361.0,331.0,313.0
0.0,43,597.0,255.0,537.0,708.0
0.0,43,703.0,725.0,688.0,1181.0
0.0,43,806.0,701.0,748.0,847.0
0.0,43,1460.0,1453.0,1643.0,1933.0
0.0,43,632.0,664.0,509.0,326.0
0.0,43,770.0,688.0,696.0,1137.0
0.0,43,758.0,759.0,700.0,426.0
0.0,43,945.0,1254.0,867.0,772.0
0.0,43,1137.0,739.0,1222.0,597.0
0.0,43,399.0,184.0,80.0,0.0
0.0,43,309.0,82.0,224.0,250.0
0.0,43,617.0,576.0,596.0,377.0
0.0,43,607.0,388.0,564.0,639.0
0.0,43,904.0,1038.0,907.0,912.0
0.0,43,740.0,803.0,665.0,576.0
0.0,43,323.0,188.0,259.0,498.0
0.0,43,359.0,359.0,290.0,318.0
0.0,43,574.0,582.0,519.0,587.0
0.0,43,577.0,838.0,519.0,464.0
0.0,45,663.0,666.0,655.0,559.0
0.0,45,529.0,689.0,450.0,399.0
0.0,45,340.0,134.0,299.0,245.0
0.0,45,486.0,573.0,441.0,496.0
0.0,45,491.0,491.0,424.0,386.0
0.0,45,517.0,566.0,497.0,455.0
0.0,45,699.0,369.0,736.0,783.0
0.0,45,458.0,531.0,434.0,347.0
0.0,45,292.0,183.0,181.0,394.0
0.0,45,542.0,319.0,509.0,643.0
0.0,45,541.0,494.0,524.0,618.0
0.0,45,572.0,526.0,579.0,616.0
0.0,45,569.0,393.0,528.0,658.0
0.0,45,537.0,445.0,499.0,749.0
0.0,45,314.0,93.0,240.0,387.0
0.0,45,558.0,825.0,546.0,644.0
0.0,45,541.0,547.0,517.0,598.0
0.0,45,802.0,957.0,855.0,1167.0
0.0,45,425.0,409.0,295.0,209.0
0.0,45,311.0,336.0,165.0,382.0
0.0,45,675.0,726.0,705.0,727.0
0.0,45,529.0,710.0,431.0,341.0
0.0,45,633.0,551.0,619.0,812.0
0.0,45,892.0,1047.0,1056.0,1176.0
0.0,45,234.0,125.0,95.0,0.0
0.0,45,214.0,125.0,74.0,58.0
0.0,45,713.0,681.0,675.0,769.0
0.0,45,563.0,412.0,565.0,618.0
0.0,45,604.0,571.0,574.0,577.0
0.0,45,501.0,571.0,442.0,486.0
0.0,45,363.0,289.0,256.0,262.0
0.0,45,795.0,710.0,799.0,714.0
0.0,45,656.0,1040.0,627.0,515.0
0.0,45,1284.0,2733.0,1446.0,1268.0
0.0,45,517.0,407.0,394.0,81.0
0.0,45,427.0,430.0,306.0,258.0
0.0,45,767.0,832.0,749.0,827.0
0.0,45,605.0,552.0,614.0,568.0
0.0,45,884.0,1206.0,1113.0,1142.0
0.0,45,374.0,181.0,333.0,296.0
0.0,45,514.0,666.0,431.0,527.0
0.0,45,527.0,419.0,478.0,789.0
0.0,45,685.0,821.0,652.0,680.0
0.0,45,873.0,1722.0,1024.0,1061.0
0.0,45,449.0,393.0,378.0,265.0
0.0,45,690.0,694.0,744.0,870.0
0.0,45,508.0,417.0,451.0,278.0
0.0,45,830.0,914.0,873.0,995.0
0.0,45,900.0,1134.0,958.0,957.0
0.0,45,321.0,326.0,270.0,137.0
0.0,45,240.0,125.0,138.0,215.0
0.0,45,545.0,615.0,472.0,366.0
0.0,45,463.0,424.0,390.0,494.0
0.0,45,795.0,710.0,878.0,710.0
0.0,45,560.0,697.0,510.0,473.0
0.0,45,327.0,268.0,219.0,375.0
0.0,45,353.0,329.0,289.0,262.0
0.0,45,530.0,526.0,449.0,491.0
0.0,45,461.0,431.0,394.0,325.0
0.0,46,888.0,893.0,799.0,1006.0
0.0,46,348.0,340.0,348.0,572.0
0.0,46,619.0,654.0,537.0,748.0
0.0,46,705.0,652.0,600.0,705.0
0.0,46,683.0,722.0,560.0,771.0
0.0,46,927.0,1393.0,831.0,969.0
0.0,46,839.0,864.0,734.0,924.0
0.0,46,437.0,446.0,372.0,485.0
0.0,46,681.0,722.0,541.0,619.0
0.0,46,722.0,662.0,625.0,660.0
0.0,46,730.0,613.0,675.0,704.0
0.0,46,898.0,910.0,885.0,871.0
0.0,46,902.0,1232.0,829.0,920.0
0.0,46,407.0,448.0,384.0,437.0
0.0,46,667.0,712.0,706.0,757.0
0.0,46,772.0,653.0,749.0,707.0
0.0,46,783.0,862.0,755.0,834.0
0.0,46,907.0,1232.0,980.0,966.0
0.0,46,655.0,720.0,575.0,816.0
0.0,46,404.0,407.0,383.0,514.0
0.0,46,839.0,863.0,633.0,714.0
0.0,46,793.0,744.0,694.0,689.0
0.0,46,848.0,943.0,817.0,885.0
0.0,46,951.0,867.0,943.0,881.0
0.0,46,1315.0,1007.0,1087.0,1228.0
0.0,46,540.0,554.0,300.0,284.0
0.0,46,1274.0,1007.0,1022.0,846.0
0.0,46,779.0,786.0,692.0,661.0
0.0,46,953.0,707.0,851.0,789.0
0.0,46,1051.0,918.0,978.0,967.0
0.0,46,1143.0,932.0,1101.0,1016.0
0.0,46,496.0,421.0,324.0,404.0
0.0,46,911.0,1048.0,719.0,730.0
0.0,46,735.0,660.0,600.0,666.0
0.0,46,956.0,705.0,786.0,825.0
0.0,46,1026.0,968.0,904.0,950.0
0.0,46,429.0,448.0,281.0,298.0
0.0,46,860.0,763.0,652.0,820.0
0.0,46,664.0,629.0,541.0,612.0
0.0,46,945.0,999.0,904.0,919.0
0.0,46,1080.0,1006.0,1008.0,1056.0
0.0,46,507.0,501.0,398.0,527.0
0.0,46,785.0,916.0,690.0,825.0
0.0,46,880.0,953.0,754.0,785.0
0.0,46,997.0,1021.0,856.0,921.0
0.0,46,1714.0,1007.0,1507.0,1589.0
0.0,46,765.0,827.0,572.0,381.0
0.0,46,1196.0,1007.0,1342.0,1238.0
0.0,46,1019.0,968.0,1061.0,848.0
0.0,46,1222.0,1007.0,1107.0,1364.0
0.0,46,1168.0,937.0,1073.0,1063.0
0.0,46,1345.0,1007.0,1284.0,1318.0
0.0,46,516.0,421.0,299.0,612.0
0.0,46,1223.0,1007.0,1212.0,970.0
0.0,46,978.0,1724.0,904.0,749.0
0.0,46,1175.0,1007.0,1042.0,901.0
0.0,46,1147.0,932.0,1070.0,892.0
0.0,46,1129.0,924.0,1034.0,1381.0
0.0,46,274.0,141.0,237.0,474.0
0.0,46,1163.0,937.0,1018.0,981.0
0.0,46,674.0,724.0,581.0,616.0
0.0,46,688.0,771.0,622.0,740.0
0.0,48,419.0,486.0,435.0,453.0
0.0,48,270.0,190.0,263.0,267.0
0.0,48,320.0,381.0,310.0,387.0
0.0,48,409.0,322.0,417.0,394.0
0.0,48,409.0,322.0,402.0,431.0
0.0,48,369.0,419.0,401.0,417.0
0.0,48,358.0,358.0,376.0,398.0
0.0,48,304.0,390.0,307.0,266.0
0.0,48,279.0,303.0,303.0,323.0
0.0,48,390.0,383.0,400.0,383.0
0.0,48,361.0,347.0,366.0,394.0
0.0,48,427.0,338.0,474.0,464.0
0.0,48,368.0,391.0,369.0,361.0
0.0,48,253.0,249.0,251.0,217.0
0.0,48,345.0,392.0,342.0,424.0
0.0,48,406.0,322.0,392.0,402.0
0.0,48,383.0,363.0,385.0,436.0
0.0,48,489.0,368.0,517.0,545.0
0.0,48,354.0,435.0,246.0,318.0
0.0,48,224.0,258.0,221.0,255.0
0.0,48,386.0,255.0,305.0,298.0
0.0,48,355.0,392.0,371.0,346.0
0.0,48,426.0,375.0,470.0,486.0
0.0,48,491.0,461.0,518.0,531.0
0.0,48,449.0,372.0,486.0,506.0
0.0,48,217.0,218.0,189.0,211.0
0.0,48,437.0,397.0,451.0,437.0
0.0,48,310.0,276.0,312.0,301.0
0.0,48,409.0,476.0,395.0,370.0
0.0,48,523.0,556.0,544.0,576.0
0.0,48,356.0,406.0,364.0,363.0
0.0,48,193.0,234.0,175.0,195.0
0.0,48,356.0,375.0,388.0,372.0
0.0,48,276.0,259.0,267.0,283.0
0.0,48,490.0,427.0,496.0,475.0
0.0,48,437.0,355.0,449.0,460.0
0.0,48,218.0,253.0,225.0,224.0
0.0,48,396.0,396.0,397.0,463.0
0.0,48,302.0,333.0,293.0,294.0
0.0,48,530.0,583.0,536.0,567.0
0.0,48,449.0,354.0,448.0,451.0
0.0,48,275.0,270.0,293.0,292.0
0.0,48,344.0,367.0,341.0,407.0
0.0,48,442.0,445.0,446.0,464.0
0.0,48,514.0,510.0,527.0,575.0
0.0,48,429.0,425.0,442.0,460.0
0.0,48,352.0,242.0,383.0,341.0
0.0,48,389.0,349.0,376.0,431.0
0.0,48,354.0,436.0,389.0,380.0
0.0,48,446.0,457.0,459.0,458.0
0.0,48,449.0,385.0,473.0,464.0
0.0,48,449.0,372.0,456.0,446.0
0.0,48,328.0,467.0,306.0,267.0
0.0,48,387.0,327.0,396.0,418.0
0.0,48,328.0,467.0,342.0,328.0
0.0,48,378.0,428.0,371.0,365.0
0.0,48,451.0,508.0,469.0,459.0
0.0,48,427.0,490.0,437.0,437.0
0.0,48,305.0,391.0,312.0,260.0
0.0,48,460.0,427.0,481.0,455.0
0.0,48,306.0,384.0,322.0,308.0
0.0,48,393.0,418.0,382.0,384.0
0.0,49,924.0,1098.0,998.0,924.0
0.0,49,494.0,525.0,490.0,501.0
0.0,49,741.0,705.0,779.0,794.0
0.0,49,654.0,555.0,716.0,733.0
0.0,49,934.0,1140.0,933.0,922.0
0.0,49,710.0,719.0,758.0,817.0
0.0,49,853.0,845.0,877.0,876.0
0.0,49,416.0,397.0,380.0,428.0
0.0,49,711.0,697.0,794.0,837.0
0.0,49,650.0,557.0,685.0,735.0
0.0,49,834.0,989.0,858.0,865.0
0.0,49,680.0,774.0,738.0,776.0
0.0,49,946.0,968.0,1033.0,1020.0
0.0,49,430.0,486.0,415.0,478.0
0.0,49,797.0,867.0,835.0,806.0
0.0,49,821.0,897.0,858.0,807.0
0.0,49,992.0,747.0,1030.0,1000.0
0.0,49,903.0,1143.0,969.0,901.0
0.0,49,859.0,724.0,927.0,808.0
0.0,49,610.0,601.0,538.0,602.0
0.0,49,761.0,707.0,864.0,621.0
0.0,49,693.0,697.0,720.0,488.0
0.0,49,983.0,801.0,979.0,755.0
0.0,49,870.0,698.0,865.0,836.0
0.0,49,772.0,1029.0,838.0,820.0
0.0,49,404.0,418.0,435.0,435.0
0.0,49,667.0,596.0,693.0,726.0
0.0,49,610.0,616.0,664.0,696.0
0.0,49,821.0,897.0,851.0,875.0
0.0,49,696.0,700.0,731.0,758.0
0.0,49,682.0,668.0,724.0,734.0
0.0,49,455.0,493.0,423.0,470.0
0.0,49,613.0,576.0,647.0,680.0
0.0,49,612.0,654.0,648.0,666.0
0.0,49,722.0,774.0,755.0,750.0
0.0,49,673.0,663.0,697.0,706.0
0.0,49,481.0,470.0,437.0,457.0
0.0,49,638.0,612.0,649.0,703.0
0.0,49,492.0,476.0,576.0,675.0
0.0,49,734.0,727.0,783.0,828.0
0.0,49,901.0,1103.0,959.0,908.0
0.0,49,432.0,435.0,443.0,473.0
0.0,49,655.0,630.0,702.0,766.0
0.0,49,935.0,1140.0,973.0,1003.0
0.0,49,891.0,1101.0,924.0,928.0
0.0,49,1041.0,1453.0,1100.0,1012.0
0.0,49,564.0,610.0,538.0,603.0
0.0,49,871.0,700.0,926.0,932.0
0.0,49,834.0,989.0,882.0,772.0
0.0,49,855.0,836.0,941.0,789.0
0.0,49,818.0,877.0,875.0,771.0
0.0,49,902.0,1103.0,974.0,944.0
0.0,49,496.0,529.0,490.0,488.0
0.0,49,620.0,595.0,680.0,682.0
0.0,49,622.0,610.0,678.0,689.0
0.0,49,799.0,935.0,773.0,745.0
0.0,49,773.0,1078.0,809.0,764.0
0.0,49,821.0,897.0,901.0,925.0
0.0,49,478.0,454.0,454.0,469.0
0.0,49,587.0,651.0,661.0,687.0
0.0,49,704.0,739.0,736.0,746.0
0.0,49,672.0,723.0,694.0,762.0
0.0,50,587.0,560.0,608.0,670.0
0.0,50,71.0,38.0,56.0,54.0
0.0,50,477.0,496.0,471.0,506.0
0.0,50,430.0,414.0,406.0,405.0
0.0,50,474.0,425.0,435.0,490.0
0.0,50,418.0,454.0,410.0,465.0
0.0,50,617.0,651.0,606.0,640.0
0.0,50,76.0,39.0,58.0,85.0
0.0,50,479.0,506.0,475.0,485.0
0.0,50,430.0,475.0,407.0,405.0
0.0,50,476.0,543.0,435.0,464.0
0.0,50,441.0,435.0,415.0,465.0
0.0,50,712.0,729.0,690.0,737.0
0.0,50,76.0,39.0,65.0,86.0
0.0,50,447.0,466.0,418.0,468.0
0.0,50,432.0,343.0,413.0,451.0
0.0,50,479.0,520.0,499.0,511.0
0.0,50,514.0,461.0,513.0,565.0
0.0,50,85.0,38.0,51.0,69.0
0.0,50,289.0,259.0,352.0,265.0
0.0,50,436.0,584.0,399.0,478.0
0.0,50,476.0,460.0,471.0,500.0
0.0,50,569.0,564.0,574.0,623.0
0.0,50,854.0,688.0,859.0,961.0
0.0,50,71.0,44.0,42.0,2.0
0.0,50,422.0,789.0,430.0,447.0
0.0,50,468.0,490.0,404.0,406.0
0.0,50,535.0,572.0,550.0,527.0
0.0,50,579.0,563.0,584.0,604.0
0.0,50,983.0,878.0,954.0,909.0
0.0,50,1.0,124.0,24.0,3.0
0.0,50,312.0,174.0,367.0,420.0
0.0,50,314.0,332.0,329.0,336.0
0.0,50,513.0,461.0,513.0,491.0
0.0,50,817.0,770.0,816.0,858.0
0.0,50,54.0,33.0,39.0,11.0
0.0,50,354.0,402.0,349.0,462.0
0.0,50,330.0,151.0,308.0,333.0
0.0,50,260.0,324.0,307.0,168.0
0.0,50,502.0,626.0,467.0,604.0
0.0,50,919.0,1117.0,979.0,1108.0
0.0,50,76.0,138.0,105.0,91.0
0.0,50,412.0,438.0,396.0,613.0
0.0,50,460.0,415.0,472.0,631.0
0.0,50,517.0,519.0,493.0,574.0
0.0,50,966.0,889.0,957.0,993.0
0.0,50,43.0,39.0,35.0,0.0
0.0,50,451.0,480.0,479.0,490.0
0.0,50,449.0,445.0,459.0,418.0
0.0,50,388.0,309.0,427.0,348.0
0.0,50,484.0,568.0,474.0,489.0
0.0,50,915.0,1102.0,970.0,894.0
0.0,50,39.0,65.0,17.0,0.0
0.0,50,463.0,490.0,468.0,476.0
0.0,50,413.0,438.0,377.0,365.0
0.0,50,336.0,396.0,351.0,361.0
0.0,50,464.0,480.0,461.0,452.0
0.0,50,870.0,901.0,921.0,940.0
0.0,50,43.0,39.0,23.0,8.0
0.0,50,460.0,416.0,472.0,535.0
0.0,50,416.0,454.0,381.0,401.0
0.0,50,406.0,435.0,415.0,386.0
0.0,52,571.0,622.0,593.0,640.0
0.0,52,184.0,167.0,129.0,100.0
0.0,52,547.0,577.0,579.0,579.0
0.0,52,497.0,508.0,449.0,470.0
0.0,52,554.0,549.0,555.0,591.0
0.0,52,484.0,459.0,476.0,458.0
0.0,52,576.0,629.0,634.0,687.0
0.0,52,151.0,76.0,90.0,83.0
0.0,52,530.0,501.0,580.0,596.0
0.0,52,442.0,402.0,411.0,473.0
0.0,52,569.0,618.0,582.0,615.0
0.0,52,444.0,388.0,430.0,436.0
0.0,52,704.0,718.0,761.0,777.0
0.0,52,152.0,176.0,99.0,83.0
0.0,52,570.0,621.0,599.0,615.0
0.0,52,516.0,672.0,497.0,487.0
0.0,52,638.0,726.0,704.0,717.0
0.0,52,490.0,492.0,495.0,477.0
0.0,52,586.0,492.0,464.0,515.0
0.0,52,132.0,24.0,62.0,103.0
0.0,52,503.0,430.0,456.0,395.0
0.0,52,507.0,565.0,517.0,441.0
0.0,52,557.0,615.0,629.0,568.0
0.0,52,420.0,522.0,405.0,446.0
0.0,52,549.0,322.0,515.0,636.0
0.0,52,142.0,103.0,65.0,55.0
0.0,52,550.0,305.0,569.0,585.0
0.0,52,523.0,422.0,471.0,457.0
0.0,52,653.0,720.0,673.0,734.0
0.0,52,482.0,621.0,461.0,451.0
0.0,52,660.0,576.0,648.0,680.0
0.0,52,128.0,110.0,77.0,76.0
0.0,52,521.0,487.0,542.0,529.0
0.0,52,466.0,437.0,424.0,437.0
0.0,52,521.0,487.0,500.0,470.0
0.0,52,555.0,603.0,574.0,560.0
0.0,52,129.0,140.0,70.0,32.0
0.0,52,485.0,459.0,465.0,549.0
0.0,52,407.0,518.0,372.0,408.0
0.0,52,518.0,549.0,492.0,484.0
0.0,52,694.0,766.0,696.0,711.0
0.0,52,135.0,129.0,85.0,55.0
0.0,52,417.0,433.0,416.0,520.0
0.0,52,693.0,701.0,774.0,769.0
0.0,52,556.0,555.0,589.0,554.0
0.0,52,740.0,530.0,815.0,719.0
0.0,52,144.0,119.0,84.0,44.0
0.0,52,557.0,617.0,572.0,653.0
0.0,52,509.0,563.0,521.0,446.0
0.0,52,588.0,492.0,640.0,682.0
0.0,52,547.0,603.0,571.0,532.0
0.0,52,764.0,973.0,717.0,804.0
0.0,52,131.0,81.0,63.0,62.0
0.0,52,588.0,492.0,624.0,605.0
0.0,52,519.0,520.0,454.0,468.0
0.0,52,555.0,603.0,570.0,611.0
0.0,52,524.0,398.0,518.0,530.0
0.0,52,740.0,530.0,771.0,784.0
0.0,52,141.0,119.0,94.0,77.0
0.0,52,564.0,506.0,601.0,603.0
0.0,52,515.0,589.0,458.0,462.0
0.0,52,569.0,608.0,576.0,652.0
0.0,53,461.0,395.0,446.0,444.0
0.0,53,342.0,243.0,329.0,318.0
0.0,53,435.0,519.0,408.0,396.0
0.0,53,453.0,420.0,442.0,404.0
0.0,53,441.0,430.0,433.0,413.0
0.0,53,447.0,429.0,431.0,423.0
0.0,53,462.0,419.0,456.0,482.0
0.0,53,327.0,534.0,290.0,279.0
0.0,53,429.0,384.0,391.0,428.0
0.0,53,443.0,374.0,441.0,428.0
0.0,53,448.0,455.0,451.0,441.0
0.0,53,422.0,336.0,402.0,396.0
0.0,53,468.0,475.0,466.0,448.0
0.0,53,328.0,228.0,305.0,289.0
0.0,53,439.0,424.0,407.0,422.0
0.0,53,427.0,379.0,411.0,387.0
0.0,53,498.0,467.0,505.0,535.0
0.0,53,462.0,416.0,440.0,446.0
0.0,53,358.0,303.0,348.0,305.0
0.0,53,431.0,404.0,435.0,320.0
0.0,53,482.0,548.0,483.0,489.0
0.0,53,517.0,491.0,523.0,523.0
0.0,53,478.0,409.0,490.0,418.0
0.0,53,466.0,397.0,467.0,427.0
0.0,53,372.0,332.0,356.0,336.0
0.0,53,429.0,433.0,394.0,416.0
0.0,53,443.0,379.0,439.0,373.0
0.0,53,481.0,473.0,477.0,425.0
0.0,53,497.0,466.0,498.0,490.0
0.0,53,458.0,461.0,448.0,434.0
0.0,53,368.0,435.0,336.0,307.0
0.0,53,418.0,479.0,386.0,364.0
0.0,53,412.0,334.0,386.0,396.0
0.0,53,456.0,487.0,447.0,450.0
0.0,53,387.0,355.0,340.0,284.0
0.0,53,340.0,303.0,279.0,270.0
0.0,53,355.0,220.0,278.0,347.0
0.0,53,373.0,390.0,350.0,340.0
0.0,53,436.0,448.0,447.0,506.0
0.0,53,393.0,180.0,384.0,398.0
0.0,53,417.0,346.0,406.0,426.0
0.0,53,376.0,307.0,354.0,361.0
0.0,53,504.0,487.0,499.0,483.0
0.0,53,607.0,580.0,674.0,767.0
0.0,53,487.0,410.0,474.0,502.0
0.0,53,520.0,382.0,537.0,538.0
0.0,53,601.0,687.0,637.0,646.0
0.0,53,541.0,496.0,461.0,655.0
0.0,53,955.0,849.0,1023.0,1062.0
0.0,53,822.0,879.0,833.0,780.0
0.0,53,652.0,519.0,607.0,603.0
0.0,53,696.0,579.0,670.0,473.0
0.0,53,736.0,1190.0,735.0,680.0
0.0,53,679.0,861.0,706.0,435.0
0.0,53,815.0,956.0,843.0,661.0
0.0,53,676.0,753.0,701.0,720.0
0.0,53,637.0,544.0,647.0,607.0
0.0,53,609.0,727.0,609.0,569.0
0.0,53,659.0,660.0,695.0,789.0
0.0,53,671.0,943.0,696.0,784.0
0.0,53,695.0,579.0,708.0,767.0
0.0,55,868.0,971.0,853.0,870.0
0.0,55,598.0,628.0,427.0,501.0
0.0,55,652.0,671.0,497.0,542.0
0.0,55,684.0,622.0,583.0,642.0
0.0,55,686.0,762.0,553.0,692.0
0.0,55,804.0,820.0,630.0,655.0
0.0,55,664.0,697.0,501.0,616.0
0.0,55,529.0,551.0,440.0,475.0
0.0,55,536.0,535.0,362.0,380.0
0.0,55,598.0,628.0,423.0,485.0
0.0,55,564.0,557.0,469.0,500.0
0.0,55,577.0,545.0,495.0,594.0
0.0,55,627.0,462.0,464.0,611.0
0.0,55,440.0,429.0,361.0,296.0
0.0,55,583.0,568.0,499.0,540.0
0.0,55,610.0,474.0,517.0,689.0
0.0,55,607.0,572.0,587.0,639.0
0.0,55,659.0,525.0,612.0,753.0
0.0,55,580.0,576.0,378.0,604.0
0.0,55,327.0,304.0,232.0,308.0
0.0,55,609.0,481.0,398.0,466.0
0.0,55,544.0,550.0,471.0,548.0
0.0,55,561.0,532.0,529.0,578.0
0.0,55,648.0,718.0,587.0,675.0
0.0,55,734.0,723.0,698.0,875.0
0.0,55,328.0,339.0,153.0,317.0
0.0,55,706.0,574.0,739.0,561.0
0.0,55,513.0,482.0,452.0,509.0
0.0,55,563.0,557.0,555.0,604.0
0.0,55,683.0,742.0,651.0,668.0
0.0,55,761.0,684.0,798.0,675.0
0.0,55,282.0,260.0,234.0,265.0
0.0,55,548.0,618.0,486.0,503.0
0.0,55,426.0,352.0,386.0,355.0
0.0,55,530.0,565.0,515.0,523.0
0.0,55,663.0,697.0,637.0,653.0
0.0,55,247.0,193.0,183.0,178.0
0.0,55,533.0,364.0,486.0,500.0
0.0,55,398.0,432.0,347.0,368.0
0.0,55,554.0,603.0,609.0,616.0
0.0,55,705.0,657.0,732.0,855.0
0.0,55,296.0,245.0,208.0,370.0
0.0,55,505.0,384.0,513.0,587.0
0.0,55,517.0,632.0,560.0,602.0
0.0,55,606.0,630.0,630.0,783.0
0.0,55,725.0,660.0,732.0,690.0
0.0,55,335.0,304.0,286.0,328.0
0.0,55,610.0,474.0,597.0,643.0
0.0,55,513.0,590.0,533.0,494.0
0.0,55,562.0,879.0,595.0,646.0
0.0,55,664.0,697.0,705.0,717.0
0.0,55,737.0,951.0,771.0,807.0
0.0,55,276.0,268.0,132.0,256.0
0.0,55,613.0,655.0,626.0,563.0
0.0,55,478.0,434.0,479.0,473.0
0.0,55,504.0,506.0,487.0,573.0
0.0,55,642.0,641.0,675.0,702.0
0.0,55,709.0,626.0,729.0,837.0
0.0,55,256.0,226.0,191.0,228.0
0.0,55,631.0,608.0,619.0,628.0
0.0,55,478.0,434.0,450.0,444.0
0.0,55,496.0,369.0,497.0,554.0
0.0,58,13.0,20.0,2.0,23.0
0.0,58,22.0,20.0,6.0,29.0
0.0,58,12.0,18.0,0.0,22.0
0.0,58,17.0,45.0,1.0,22.0
0.0,58,12.0,18.0,0.0,24.0
0.0,58,23.0,13.0,9.0,19.0
0.0,58,21.0,15.0,4.0,27.0
0.0,58,12.0,18.0,0.0,22.0
0.0,58,17.0,13.0,2.0,23.0
0.0,58,12.0,21.0,0.0,25.0
0.0,58,25.0,24.0,10.0,21.0
0.0,58,22.0,21.0,8.0,36.0
0.0,58,15.0,15.0,0.0,28.0
0.0,58,20.0,16.0,8.0,35.0
0.0,58,10.0,26.0,0.0,31.0
0.0,58,13.0,18.0,24.0,22.0
0.0,58,15.0,16.0,0.0,27.0
0.0,58,22.0,18.0,7.0,29.0
0.0,58,12.0,21.0,0.0,27.0
0.0,58,20.0,16.0,9.0,24.0
0.0,58,25.0,24.0,8.0,30.0
0.0,58,15.0,16.0,0.0,23.0
0.0,58,16.0,18.0,1.0,21.0
0.0,58,13.0,20.0,0.0,22.0
0.0,58,25.0,21.0,10.0,19.0
0.0,58,23.0,13.0,7.0,29.0
0.0,58,12.0,27.0,0.0,20.0
0.0,58,11.0,27.0,0.0,22.0
0.0,58,25.0,24.0,9.0,18.0
0.0,58,20.0,13.0,3.0,26.0
0.0,58,12.0,27.0,0.0,21.0
0.0,58,12.0,18.0,0.0,27.0
0.0,58,13.0,20.0,2.0,26.0
0.0,58,15.0,16.0,0.0,26.0
0.0,58,23.0,17.0,9.0,29.0
0.0,58,13.0,25.0,0.0,26.0
0.0,58,20.0,13.0,10.0,25.0
0.0,58,24.0,13.0,9.0,34.0
0.0,58,22.0,12.0,5.0,28.0
0.0,58,19.0,45.0,4.0,28.0
0.0,58,9.0,25.0,0.0,26.0
0.0,58,13.0,25.0,1.0,23.0
0.0,58,20.0,16.0,5.0,29.0
0.0,58,19.0,13.0,3.0,27.0
0.0,58,16.0,23.0,2.0,24.0
0.0,58,11.0,27.0,0.0,25.0
0.0,58,24.0,19.0,10.0,20.0
0.0,58,21.0,15.0,4.0,27.0
0.0,58,17.0,15.0,1.0,26.0
0.0,58,16.0,18.0,1.0,22.0
0.0,59,286.0,85.0,270.0,244.0
0.0,59,105.0,49.0,63.0,67.0
0.0,59,299.0,315.0,278.0,282.0
0.0,59,202.0,201.0,183.0,182.0
0.0,59,248.0,137.0,232.0,219.0
0.0,59,261.0,208.0,227.0,237.0
0.0,59,277.0,311.0,253.0,242.0
0.0,59,103.0,64.0,59.0,56.0
0.0,59,291.0,270.0,269.0,286.0
0.0,59,196.0,206.0,176.0,165.0
0.0,59,244.0,208.0,232.0,223.0
0.0,59,253.0,199.0,224.0,233.0
0.0,59,272.0,142.0,256.0,236.0
0.0,59,105.0,75.0,64.0,65.0
0.0,59,269.0,225.0,245.0,267.0
0.0,59,199.0,214.0,182.0,183.0
0.0,59,250.0,165.0,237.0,242.0
0.0,59,259.0,314.0,245.0,251.0
0.0,59,100.0,52.0,77.0,61.0
0.0,59,217.0,258.0,205.0,156.0
0.0,59,204.0,188.0,228.0,249.0
0.0,59,268.0,244.0,262.0,271.0
0.0,59,285.0,166.0,282.0,278.0
0.0,59,273.0,142.0,274.0,258.0
0.0,59,102.0,60.0,67.0,70.0
0.0,59,272.0,142.0,262.0,284.0
0.0,59,222.0,162.0,220.0,201.0
0.0,59,268.0,244.0,262.0,234.0
0.0,59,285.0,166.0,265.0,266.0
0.0,59,286.0,85.0,275.0,264.0
0.0,59,94.0,63.0,64.0,58.0
0.0,59,276.0,220.0,260.0,261.0
0.0,59,203.0,201.0,195.0,183.0
0.0,59,287.0,203.0,263.0,272.0
0.0,59,274.0,216.0,262.0,269.0
0.0,59,95.0,63.0,62.0,49.0
0.0,59,252.0,175.0,233.0,268.0
0.0,59,209.0,97.0,199.0,179.0
0.0,59,272.0,142.0,248.0,238.0
0.0,59,296.0,300.0,287.0,301.0
0.0,59,98.0,42.0,75.0,46.0
0.0,59,236.0,174.0,244.0,282.0
0.0,59,298.0,278.0,303.0,329.0
0.0,59,322.0,322.0,329.0,311.0
0.0,59,328.0,320.0,327.0,326.0
0.0,59,102.0,56.0,104.0,96.0
0.0,59,331.0,263.0,350.0,380.0
0.0,59,250.0,104.0,277.0,253.0
0.0,59,292.0,234.0,297.0,233.0
0.0,59,286.0,166.0,271.0,253.0
0.0,59,276.0,220.0,274.0,258.0
0.0,59,93.0,63.0,65.0,79.0
0.0,59,296.0,300.0,278.0,279.0
0.0,59,219.0,238.0,203.0,198.0
0.0,59,279.0,170.0,295.0,259.0
0.0,59,263.0,185.0,251.0,238.0
0.0,59,286.0,164.0,255.0,270.0
0.0,59,101.0,46.0,63.0,52.0
0.0,59,349.0,186.0,377.0,412.0
0.0,59,372.0,362.0,394.0,502.0
0.0,59,341.0,278.0,370.0,388.0
0.0,60,205.0,103.0,195.0,216.0
0.0,60,46.0,44.0,27.0,58.0
